hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC19TQAKS9M2GJ66192AX1N,01KRC16RWHYB7F95ZAHQZ85T94,11,2026-05-11T17:28:04.586374+00:00,2026-05-11T17:28:06.606972+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:11,JdJs,Td3h,,,,100000,hermes,fold,
01KRC19ZB4N38MEDATRP3YTW5B,01KRC16RWHYB7F95ZAHQZ85T94,12,2026-05-11T17:28:09.316892+00:00,2026-05-11T17:28:11.885510+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:12,3s8d,Kd6h,,,,100000,openclaw,fold,
01KRC1A4GRTQE85K8ESX0XMKGA,01KRC16RWHYB7F95ZAHQZ85T94,13,2026-05-11T17:28:14.616292+00:00,2026-05-11T17:28:16.631416+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:13,4d5s,2cKd,,,,100000,hermes,fold,
01KRC1A9420AWRRDM8N7XQVB04,01KRC16RWHYB7F95ZAHQZ85T94,14,2026-05-11T17:28:19.330370+00:00,2026-05-11T17:28:21.859512+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:14,4d3d,4hQs,,,,100000,openclaw,fold,
01KRC1AE7AGWT5HZ5WH877CBXQ,01KRC16RWHYB7F95ZAHQZ85T94,15,2026-05-11T17:28:24.554731+00:00,2026-05-11T17:28:26.500557+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:15,2s4s,5s2d,,,,100000,hermes,fold,
01KRC1AJS0BS3HPZ3RSQXQFC4E,01KRC16RWHYB7F95ZAHQZ85T94,16,2026-05-11T17:28:29.216961+00:00,2026-05-11T17:28:38.177918+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:16,6d4s,2dAd,,,,100000,openclaw,fold,
01KRC1AY897JHP752P8G5RFPYV,01KRC16RWHYB7F95ZAHQZ85T94,17,2026-05-11T17:28:40.969217+00:00,2026-05-11T17:28:56.923449+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:17,2dTc,Ks8d,7dTh5h,3d,Jh,200000,hermes,showdown,
01KRC1BGK9EF7R0AQN7G7W4W4N,01KRC16RWHYB7F95ZAHQZ85T94,18,2026-05-11T17:28:59.753506+00:00,2026-05-11T17:29:02.655966+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:18,8sQc,4s2h,,,,100000,openclaw,fold,
01KRC1BP2CC886ZPH3G41Q7NV6,01KRC16RWHYB7F95ZAHQZ85T94,19,2026-05-11T17:29:05.356165+00:00,2026-05-11T17:29:16.486206+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:19,JhQs,TcKh,,,,800000,openclaw,fold,
01KRC1C3TGKH0VBT1XD2B1NGW2,01KRC16RWHYB7F95ZAHQZ85T94,20,2026-05-11T17:29:19.440543+00:00,2026-05-11T17:29:31.741881+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:20,3cKh,Jc5c,,,,100000,openclaw,fold,
01KRC1CJFX48S0738DN3SBMHY2,01KRC16RWHYB7F95ZAHQZ85T94,21,2026-05-11T17:29:34.462004+00:00,2026-05-11T17:29:36.308676+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:21,2s3d,Jd2d,,,,100000,hermes,fold,
01KRC1CPYDAVEPJ1ZYP7H82EHG,01KRC16RWHYB7F95ZAHQZ85T94,22,2026-05-11T17:29:39.021486+00:00,2026-05-11T17:29:41.154574+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:22,Qh7c,Ah9c,,,,100000,openclaw,fold,
01KRC1CVPAH8V4AFA31PERG79K,01KRC16RWHYB7F95ZAHQZ85T94,23,2026-05-11T17:29:43.882197+00:00,2026-05-11T17:29:58.892068+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:23,3s5s,8c7d,Qs4cJh,Th,9h,200000,openclaw,showdown,
01KRC1DD4BH6WM6YR5QG61F3N0,01KRC16RWHYB7F95ZAHQZ85T94,24,2026-05-11T17:30:01.739937+00:00,2026-05-11T17:30:03.987410+00:00,hermes,01KRC16RWHYB7F95ZAHQZ85T94:24,Qh9d,8d7h,,,,100000,openclaw,fold,
01KRC1DJ0XNRMSKY1ERGM6HRDN,01KRC16RWHYB7F95ZAHQZ85T94,25,2026-05-11T17:30:06.749219+00:00,2026-05-11T17:30:23.490104+00:00,openclaw,01KRC16RWHYB7F95ZAHQZ85T94:25,7cKd,3c3d,8s9dKh,3s,Kc,1177302,openclaw,showdown,
