hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC8PPZV6ECSYVCC288NCCDP,01KRC894R7SVDC4PP72FEFYEMQ,31,2026-05-11T19:37:26.779890+00:00,2026-05-11T19:37:31.120448+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:31,4s7h,5d5h,,,,200000,openclaw,fold,
01KRC8PXTEATBS50HNCA7RH9AC,01KRC894R7SVDC4PP72FEFYEMQ,32,2026-05-11T19:37:33.774747+00:00,2026-05-11T19:37:41.231764+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:32,Ah4c,QhJh,,,,200000,openclaw,fold,
01KRC8Q7TWXJ085XDHNFTYBH4P,01KRC894R7SVDC4PP72FEFYEMQ,33,2026-05-11T19:37:44.028145+00:00,2026-05-11T19:37:46.216536+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:33,4d4c,7h2s,,,,100000,hermes,fold,
01KRC8QCM7Q3N6B39F7K3SR53M,01KRC894R7SVDC4PP72FEFYEMQ,34,2026-05-11T19:37:48.935474+00:00,2026-05-11T19:38:04.634979+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:34,Tc2c,7d4d,,,,100000,openclaw,fold,
01KRC8QYM70PWX1R5N9X6Y9J2T,01KRC894R7SVDC4PP72FEFYEMQ,35,2026-05-11T19:38:07.367914+00:00,2026-05-11T19:38:09.442908+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:35,7d4h,4d8s,,,,100000,hermes,fold,
01KRC8R398JBHR9HNXZ2N0J415,01KRC894R7SVDC4PP72FEFYEMQ,36,2026-05-11T19:38:12.136379+00:00,2026-05-11T19:38:24.527178+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:36,7s6h,2sAs,,,,200000,openclaw,fold,
01KRC8RJ3HT46560D08ZN4SRG4,01KRC894R7SVDC4PP72FEFYEMQ,37,2026-05-11T19:38:27.313892+00:00,2026-05-11T19:38:42.443565+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:37,5hQs,8hKd,,,,200000,openclaw,fold,
01KRC8S3J35V2NCS452QR3Z2VM,01KRC894R7SVDC4PP72FEFYEMQ,38,2026-05-11T19:38:45.187278+00:00,2026-05-11T19:39:05.595504+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:38,JsAd,4c2s,AhJcTc,,,400000,hermes,fold,
01KRC8ST8V9BR5YVPP8TARQJBH,01KRC894R7SVDC4PP72FEFYEMQ,39,2026-05-11T19:39:08.443832+00:00,2026-05-11T19:39:11.260240+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:39,2d3d,5c3h,,,,100000,hermes,fold,
01KRC8SZV152F4XWDDYWX9N6A2,01KRC894R7SVDC4PP72FEFYEMQ,40,2026-05-11T19:39:14.145272+00:00,2026-05-11T19:40:12.317553+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:40,JcKc,9hKh,Tc7h5d,5s,4c,5800000,hermes,showdown,
01KRC8VVPTE6GZ5K30K1N44ZSJ,01KRC894R7SVDC4PP72FEFYEMQ,41,2026-05-11T19:40:15.450092+00:00,2026-05-11T19:40:17.935972+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:41,4h5s,9s3c,,,,100000,hermes,fold,
01KRC8W0TV3Z3A994HT669KM0S,01KRC894R7SVDC4PP72FEFYEMQ,42,2026-05-11T19:40:20.699210+00:00,2026-05-11T19:40:23.299825+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:42,2c3h,Ad9d,,,,100000,openclaw,fold,
01KRC8W60S914101QTGQ3NGRWZ,01KRC894R7SVDC4PP72FEFYEMQ,43,2026-05-11T19:40:26.009706+00:00,2026-05-11T19:40:28.029437+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:43,2d8c,2h9h,,,,100000,hermes,fold,
01KRC8WAMKAAQ6T7EQQH1K0VXV,01KRC894R7SVDC4PP72FEFYEMQ,44,2026-05-11T19:40:30.739305+00:00,2026-05-11T19:40:47.121139+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:44,2cQs,9cKs,3h8dKc,,,1200000,openclaw,fold,
01KRC8WXJM3VV7KBRSFY12N5DM,01KRC894R7SVDC4PP72FEFYEMQ,45,2026-05-11T19:40:50.132503+00:00,2026-05-11T19:40:52.230500+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:45,8s2d,5c2s,,,,100000,hermes,fold,
01KRC8X28J3EQBFEH1GD98TWDS,01KRC894R7SVDC4PP72FEFYEMQ,46,2026-05-11T19:40:54.930502+00:00,2026-05-11T19:40:57.036837+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:46,5c3c,QhJd,,,,100000,openclaw,fold,
01KRC8X6ZY9ESXPGJX5372DGXK,01KRC894R7SVDC4PP72FEFYEMQ,47,2026-05-11T19:40:59.774621+00:00,2026-05-11T19:41:08.469759+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:47,3sQd,6s8c,5dQsJc,,,200000,hermes,fold,
01KRC8XJ4C2S7VW01HF2RG6TDM,01KRC894R7SVDC4PP72FEFYEMQ,48,2026-05-11T19:41:11.180587+00:00,2026-05-11T19:41:26.941456+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:48,Td5s,7h9d,,,,100000,openclaw,fold,
01KRC8Y4AS19BET76ZJD98M6EN,01KRC894R7SVDC4PP72FEFYEMQ,49,2026-05-11T19:41:29.817764+00:00,2026-05-11T19:41:45.250090+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:49,Kc4c,7h9c,7s3hTs,,,200000,openclaw,fold,
01KRC8YQXY8DBRZ5M2JVJEV2HE,01KRC894R7SVDC4PP72FEFYEMQ,50,2026-05-11T19:41:49.886435+00:00,2026-05-11T19:41:52.884237+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:50,4sJh,9hAh,,,,100000,openclaw,fold,
01KRC8YXH1VNA8BYV1P0ZY54ZY,01KRC894R7SVDC4PP72FEFYEMQ,51,2026-05-11T19:41:55.617362+00:00,2026-05-11T19:41:59.151253+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:51,8s3c,Qd7d,,,,200000,openclaw,fold,
01KRC8Z3QC420R2TBJ0SD7607D,01KRC894R7SVDC4PP72FEFYEMQ,52,2026-05-11T19:42:01.964921+00:00,2026-05-11T19:42:04.125538+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:52,Jd3c,4s3d,,,,100000,openclaw,fold,
01KRC8Z8JWH05C8NXM67S207BE,01KRC894R7SVDC4PP72FEFYEMQ,53,2026-05-11T19:42:06.940045+00:00,2026-05-11T19:42:11.707888+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:53,7h2d,8d8s,,,,200000,openclaw,fold,
01KRC8ZFZ660EHCESRP5TCW33T,01KRC894R7SVDC4PP72FEFYEMQ,54,2026-05-11T19:42:14.502974+00:00,2026-05-11T19:42:17.632464+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:54,Th3h,Ts2c,,,,100000,openclaw,fold,
01KRC8ZNQ22DBMHAGH4MNWZ38Z,01KRC894R7SVDC4PP72FEFYEMQ,55,2026-05-11T19:42:20.386475+00:00,2026-05-11T19:42:43.466831+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:55,Qh8d,QcJh,4dAdJs,,,450000,openclaw,fold,
01KRC90EWJ5Q7QGTM09CD3YQQG,01KRC894R7SVDC4PP72FEFYEMQ,56,2026-05-11T19:42:46.162316+00:00,2026-05-11T19:43:09.050317+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:56,3hKh,JcJs,Qh2d6s,,,1400000,openclaw,fold,
01KRC917VQ7P5EJY6SW5S5VY5A,01KRC894R7SVDC4PP72FEFYEMQ,57,2026-05-11T19:43:11.735707+00:00,2026-05-11T19:43:33.057877+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:57,7cAs,KsQs,9d8s5s,,,500000,openclaw,fold,
01KRC91Z9T3E1PGSYWB9JSB9TF,01KRC894R7SVDC4PP72FEFYEMQ,58,2026-05-11T19:43:35.738234+00:00,2026-05-11T19:44:01.890183+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:58,8d9h,3dQh,9c3h5c,5s,Qc,400000,openclaw,fold,
01KRC92Y1FP0BP665W8X59EJFB,01KRC894R7SVDC4PP72FEFYEMQ,59,2026-05-11T19:44:07.215659+00:00,2026-05-11T19:44:56.680061+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:59,3s3h,6cQh,6h2cTc,8d,Ks,880000,openclaw,showdown,
01KRC94GYXX3J18TZJX10PB277,01KRC894R7SVDC4PP72FEFYEMQ,60,2026-05-11T19:44:59.357153+00:00,2026-05-11T19:45:02.673345+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:60,6cJh,QsAd,,,,100000,openclaw,fold,
01KRC94PT531BJYZNB8QAKPT7G,01KRC894R7SVDC4PP72FEFYEMQ,61,2026-05-11T19:45:05.349560+00:00,2026-05-11T19:45:07.352926+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:61,6h8d,Js4d,,,,100000,hermes,fold,
01KRC94VAY27T2ZDN2F74ACDT9,01KRC894R7SVDC4PP72FEFYEMQ,62,2026-05-11T19:45:09.982618+00:00,2026-05-11T19:45:42.818864+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:62,TcQh,6c8h,4sQd8c,5c,Ts,2640000,hermes,showdown,
01KRC95Y0QGFE1X6QM3RZBJ0WS,01KRC894R7SVDC4PP72FEFYEMQ,63,2026-05-11T19:45:45.495347+00:00,2026-05-11T19:46:17.253449+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:63,2d7s,4dQs,Th9sAh,Jd,,200000,openclaw,fold,
01KRC96ZR4PKJ0D834WYTK9GN8,01KRC894R7SVDC4PP72FEFYEMQ,64,2026-05-11T19:46:20.036948+00:00,2026-05-11T19:46:40.236097+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:64,JdKc,6cTs,7s4c6h,,,400000,openclaw,fold,
01KRC97P5Y84R2HC306T5ZK1V2,01KRC894R7SVDC4PP72FEFYEMQ,65,2026-05-11T19:46:43.006541+00:00,2026-05-11T19:46:45.101166+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:65,7cKh,Jd5h,,,,100000,hermes,fold,
01KRC97V5CW8GJPM9K1N2395SC,01KRC894R7SVDC4PP72FEFYEMQ,66,2026-05-11T19:46:48.108891+00:00,2026-05-11T19:46:50.595081+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:66,3s9s,2dTd,,,,100000,openclaw,fold,
01KRC981STMQ3G35TA6TD5309X,01KRC894R7SVDC4PP72FEFYEMQ,67,2026-05-11T19:46:54.906658+00:00,2026-05-11T19:47:10.898530+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:67,Ah9s,9h7d,4c6hQd,,,200000,openclaw,fold,
01KRC98M2MDFKB8KPNK5MP4ECS,01KRC894R7SVDC4PP72FEFYEMQ,68,2026-05-11T19:47:13.620168+00:00,2026-05-11T19:47:29.087338+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:68,4h8s,6c3c,,,,100000,openclaw,fold,
01KRC995TTSQVX801TC3ZP7K2A,01KRC894R7SVDC4PP72FEFYEMQ,69,2026-05-11T19:47:31.802943+00:00,2026-05-11T19:47:35.277173+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:69,JsQh,4c8h,,,,100000,hermes,fold,
01KRC99BTV5B146DNWX321FTRH,01KRC894R7SVDC4PP72FEFYEMQ,70,2026-05-11T19:47:37.947360+00:00,2026-05-11T19:47:41.589258+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:70,9c2h,5c4s,,,,100000,openclaw,fold,
01KRC99HYS9PFWPDCP3W73YWET,01KRC894R7SVDC4PP72FEFYEMQ,71,2026-05-11T19:47:44.217759+00:00,2026-05-11T19:47:46.403123+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:71,2s5d,6c3d,,,,100000,hermes,fold,
01KRC99PNQJWYDPE3G07T58KEN,01KRC894R7SVDC4PP72FEFYEMQ,72,2026-05-11T19:47:49.047567+00:00,2026-05-11T19:47:53.707007+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:72,9d5d,3s7d,,,,100000,openclaw,fold,
01KRC99XW72KZAYP5A9FH86DGS,01KRC894R7SVDC4PP72FEFYEMQ,73,2026-05-11T19:47:56.423054+00:00,2026-05-11T19:48:23.507078+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:73,Qd9c,4hKh,Ah5cTc,Th,5h,400000,openclaw,fold,
01KRC9AV2XRBDAP6NR6ZSNXADK,01KRC894R7SVDC4PP72FEFYEMQ,74,2026-05-11T19:48:26.333742+00:00,2026-05-11T19:48:39.000540+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:74,Qh2c,5cJh,,,,100000,openclaw,fold,
01KRC9BA26XC2X6A4GMVNWHAJD,01KRC894R7SVDC4PP72FEFYEMQ,75,2026-05-11T19:48:41.670840+00:00,2026-05-11T19:48:43.804896+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:75,AdTd,5d9s,,,,100000,hermes,fold,
01KRC9BEPS827J2WV2E8YNQGG0,01KRC894R7SVDC4PP72FEFYEMQ,76,2026-05-11T19:48:46.425079+00:00,2026-05-11T19:49:07.618196+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:76,Qd7h,2s4d,Qc6d4s,4c,2h,3200000,openclaw,showdown,
01KRC9C65VTSJ64EPGANCYB4JF,01KRC894R7SVDC4PP72FEFYEMQ,77,2026-05-11T19:49:10.459755+00:00,2026-05-11T19:49:15.641977+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:77,Ac8s,9h4s,,,,100000,hermes,fold,
01KRC9CDW2VHR62VP88XEGXEWP,01KRC894R7SVDC4PP72FEFYEMQ,78,2026-05-11T19:49:18.338886+00:00,2026-05-11T19:49:34.686857+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:78,8sTh,6d5h,Qd4cKc,6s,,200000,openclaw,fold,
01KRC9D3MPZNCR7DANECX0E58Y,01KRC894R7SVDC4PP72FEFYEMQ,79,2026-05-11T19:49:40.630697+00:00,2026-05-11T19:49:44.811753+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:79,Qh6c,As3d,,,,200000,openclaw,fold,
01KRC9DAAKSF8GPT6B1D6584AJ,01KRC894R7SVDC4PP72FEFYEMQ,80,2026-05-11T19:49:47.475116+00:00,2026-05-11T19:49:50.664665+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:80,4s5d,ThJs,,,,100000,openclaw,fold,
01KRC9DG2H5A2GG4252TFYGQTJ,01KRC894R7SVDC4PP72FEFYEMQ,81,2026-05-11T19:49:53.361538+00:00,2026-05-11T19:49:55.396404+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:81,2c3d,Ts2h,,,,100000,hermes,fold,
01KRC9DMNR9N32HN563S1WPQ7G,01KRC894R7SVDC4PP72FEFYEMQ,82,2026-05-11T19:49:58.072345+00:00,2026-05-11T19:50:06.345622+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:82,5s7h,9dQh,,,,200000,openclaw,fold,
01KRC9DZDN89CTE80RRC1S2P90,01KRC894R7SVDC4PP72FEFYEMQ,83,2026-05-11T19:50:09.077225+00:00,2026-05-11T19:50:12.946210+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:83,4c9c,8dQd,,,,200000,openclaw,fold,
01KRC9E5V0Q4DMBHTBCFG2JE7W,01KRC894R7SVDC4PP72FEFYEMQ,84,2026-05-11T19:50:15.648067+00:00,2026-05-11T19:50:18.603165+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:84,6h9h,8c7h,,,,100000,openclaw,fold,
01KRC9EBB6TNKADS5PCZNXC5DE,01KRC894R7SVDC4PP72FEFYEMQ,85,2026-05-11T19:50:21.286137+00:00,2026-05-11T19:51:08.728788+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:85,Ac9c,9d8h,Kc8d5c,7c,8c,4881922,hermes,showdown,
01KRC9FW9YE5459JA03NSK75GE,01KRC894R7SVDC4PP72FEFYEMQ,86,2026-05-11T19:51:11.422885+00:00,2026-05-11T19:51:15.230471+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:86,7h3d,9s4c,,,,100000,openclaw,fold,
01KRC9G2JD7VFA7KECVSFFFW8E,01KRC894R7SVDC4PP72FEFYEMQ,87,2026-05-11T19:51:17.837207+00:00,2026-05-11T19:51:19.577909+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:87,Jh5d,3c2s,,,,100000,hermes,fold,
01KRC9G72QCASZBXX2A4EC41PB,01KRC894R7SVDC4PP72FEFYEMQ,88,2026-05-11T19:51:22.455153+00:00,2026-05-11T19:51:26.557851+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:88,9h4h,3d5s,,,,100000,openclaw,fold,
01KRC9GDMRKVE83W3QEMJADXRV,01KRC894R7SVDC4PP72FEFYEMQ,89,2026-05-11T19:51:29.176738+00:00,2026-05-11T19:51:35.216813+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:89,8d6h,TcJc,,,,200000,openclaw,fold,
01KRC9GP4P73M9ZKH15EXG329W,01KRC894R7SVDC4PP72FEFYEMQ,90,2026-05-11T19:51:37.878819+00:00,2026-05-11T19:51:51.509415+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:90,Tc5s,Qc4d,,,,100000,openclaw,fold,
01KRC9H660RFBC1BXZBWZAHXPS,01KRC894R7SVDC4PP72FEFYEMQ,91,2026-05-11T19:51:54.304788+00:00,2026-05-11T19:51:58.717441+00:00,openclaw,01KRC894R7SVDC4PP72FEFYEMQ:91,4h7d,8sAs,,,,200000,openclaw,fold,
01KRC9HDDQER1CTT161XM9N6HF,01KRC894R7SVDC4PP72FEFYEMQ,92,2026-05-11T19:52:01.719372+00:00,2026-05-11T19:52:25.495690+00:00,hermes,01KRC894R7SVDC4PP72FEFYEMQ:92,Ks5d,QhTd,,,,100000,openclaw,fold,
