hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC7GWMZAKMN0F5H7W8RVCKF,01KRC6PS1G2E9J57X1KEDBN43G,57,2026-05-11T19:16:47.391101+00:00,2026-05-11T19:17:06.483247+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:57,Qd2s,9sTs,4c9dJd,5c,Tc,200000,openclaw,showdown,
01KRC7HJ1SSXC9AJ6H7WDTX91V,01KRC6PS1G2E9J57X1KEDBN43G,58,2026-05-11T19:17:09.305344+00:00,2026-05-11T19:17:15.931540+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:58,JsTh,6s7h,,,,200000,hermes,fold,
01KRC7HVB9S0D33S086TRHX1D9,01KRC6PS1G2E9J57X1KEDBN43G,59,2026-05-11T19:17:18.825680+00:00,2026-05-11T19:17:22.199140+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:59,AsTh,8c2h,,,,100000,hermes,fold,
01KRC7J1D3WS6CKE3HXR1T6V55,01KRC6PS1G2E9J57X1KEDBN43G,60,2026-05-11T19:17:25.027264+00:00,2026-05-11T19:17:27.540365+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:60,7d4d,Qd4h,,,,100000,openclaw,fold,
01KRC7J6HTDRCY2Z09P5H5Q4F3,01KRC6PS1G2E9J57X1KEDBN43G,61,2026-05-11T19:17:30.298038+00:00,2026-05-11T19:17:32.724092+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:61,3s5d,7hJs,,,,100000,hermes,fold,
01KRC7JBRNYH8V1MER9FT4KV1Z,01KRC6PS1G2E9J57X1KEDBN43G,62,2026-05-11T19:17:35.637981+00:00,2026-05-11T19:18:07.254208+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:62,9sJs,4sAs,Qc2d7h,8c,5h,554374,openclaw,showdown,
01KRC7KDBN3QK0NRCA33BSQY3A,01KRC6PS1G2E9J57X1KEDBN43G,63,2026-05-11T19:18:10.037157+00:00,2026-05-11T19:18:12.043527+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:63,9hTc,2c4d,,,,100000,hermes,fold,
01KRC7KJ18FK346XQZQ0VBJQ2Y,01KRC6PS1G2E9J57X1KEDBN43G,64,2026-05-11T19:18:14.824417+00:00,2026-05-11T19:18:30.392097+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:64,Ks7d,9d2h,,,,200000,hermes,fold,
01KRC7M40XBNBXA3XQGKXGKB3G,01KRC6PS1G2E9J57X1KEDBN43G,65,2026-05-11T19:18:33.245330+00:00,2026-05-11T19:18:58.732162+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:65,AsKh,9dQd,2sQs8h,2d,9s,802824,openclaw,showdown,
01KRC7MZJZ8S6XJQVZB5JP08DE,01KRC6PS1G2E9J57X1KEDBN43G,66,2026-05-11T19:19:01.471960+00:00,2026-05-11T19:19:06.664105+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:66,9cKs,Kc4c,,,,200000,hermes,fold,
